APayroll_mean,APayroll_std,Establishment_mean,Establishment_std,county_health_exp,income,municipal_health_exp,pov,revenue,state,performance
5115.559322,19383.59807,16.91202583,47.18690204,7983749,41236,1742437,176380,71170951,4,better
961.7892031,4254.650089,5.72622108,12.37502181,1120699,45953,167436,40841,6107243,48,nominal
9846.905165,39614.77872,18.30482642,49.64846135,257919,50042,33200,174516,2883315,16,better
5659.072165,30243.0729,11.51632302,30.25459026,1120699,52106,167436,111823,6107243,48,nominal
14844.47835,119333.6408,19.87066685,94.55922519,295395,50452.55556,99470,146892.6667,12964161,42,better
1229.053425,5364.718435,5.967123288,12.87777357,604123,47874,333100,42173,19259927,45,nominal
2340.726274,9732.428386,9.453546454,24.86399183,550453,74915,66703,87730,7161676,23,nominal
639.7372421,3253.413928,4.463083605,10.44282927,15408,46927.6,10031,8315.8,1439480,50,nominal
185.3284753,780.9544944,2.519058296,3.416911137,257919,44995.5,33200,3450.75,2883315,16,nominal
1412.784856,5210.56949,6.887019231,15.69632775,2985764,43839,87281,67787,10561683,22,nominal
736.0763052,4405.667256,3.604417671,5.715781795,44739,37431,8488,12500,1022630,13,nominal
456.9553753,2558.765224,3.634888438,6.065744131,550453,56007,66703,14847,7161676,23,nominal
220.3745387,1106.872239,2.666051661,3.995967318,41644,38064.5,39809,7147,1521721,32,nominal
1341.330598,5116.049203,6.672919109,14.99200665,74198,40691,12378,33566,985177,26,nominal
1030.559441,5864.379265,3.843156843,6.65374899,95989,37078,6970,22164.5,3593979,25,nominal
2066.639471,9543.257185,6.936052922,15.72649411,20475,48207,7836,12604.33333,657397,28,nominal
1022.515831,3786.886225,7.370712401,15.35837113,7983749,37108,1742437,43227,71170951,4,nominal
4324.182339,17758.24475,13.60179886,36.57527131,923991,52525,116650,117420,6458800,47,nominal
5998.917313,32939.51971,13.22308355,45.49771878,1013293,41919.25,518881,62589.25,19183472,43,better
1121.158654,7049.918677,4.217948718,8.480584849,604123,37475,333100,30933,19259927,45,nominal
23722.03578,125182.0922,53.01067169,171.2111175,923991,67443,116650,735484,6458800,47,better
370.7632979,1657.79558,3.061170213,4.964297355,41644,32090,39809,17005,1521721,32,nominal
11882.22532,56570.28688,23.8869814,71.57784127,7983749,63398,1742437,413335,71170951,4,nominal
15167.1192,123252.1481,17.89170758,74.03652726,1551153,53511,1401569,117504,9526884,38,nominal
289.3138889,1120.957554,2.597222222,3.354038526,1013293,56282,518881,8452,19183472,43,nominal
18511.31266,68714.22115,41.88164557,132.1647907,7983749,61020,1742437,486332,71170951,4,better
1937.909953,8614.624844,6.75,15.74523785,484773,39068,55845,62517,8844475,10,nominal
11768.82207,51776.2058,21.3337931,63.54522929,163330,42638,1908,282911,4260824,40,better
252.8366013,1003.533906,2.908496732,3.716793042,9875,50274,20915,6296,478216,41,nominal
19461.93726,72249.26874,38.73303457,119.5272818,923991,47577,116650,465669,6458800,47,better
3636.22201,14166.95493,11.02488038,28.5505761,604123,73112,333100,126428,19259927,45,nominal
3162.21197,16335.8006,9.207813799,26.2451968,604123,67722,333100,68473,19259927,45,better
14906.26736,63534.87938,29.15486111,88.69426708,7983749,47808,1742437,519726,71170951,4,worse
1483.413793,6445.872038,7.149784483,17.86072753,1493425,42801,10435,58652,26346495,27,nominal
74.57989691,268.9640982,2.113402062,2.443686327,257919,52120,33200,4125.5,2883315,16,nominal
9344.194171,44783.04907,18.91177629,66.95631592,2153358,55731,186577,133074.6667,12226715,35,better
374.2156863,1742.159589,3.409586057,5.471042831,84575,39552,283015,23090,6405515,15,nominal
1230.356275,6115.080888,5.48582996,10.68575674,1013293,25408,518881,61099,19183472,43,nominal
1152.320552,4303.967979,5.722392638,11.81830917,604123,39712,333100,22855,19259927,45,nominal
8407.007059,35503.02077,16.8572549,45.08220314,550453,56705,66703,144889,7161676,23,nominal
1274.883205,8723.045256,5.197876448,11.75368933,550453,59831,66703,18945.5,7161676,23,nominal
1452.743548,6718.725138,5.147721032,11.06983981,1013293,41901.33333,518881,25982.33333,19183472,43,worse
2135.355502,9164.029156,6.604594921,14.13792756,601317,42897,211841,45857,6966418,14,nominal
2064.146748,11000.34998,7.753752084,19.3557514,2399276,46407.5,1365982,65063.5,24965631,34,better
590.3391421,2574.011193,4.47922252,9.205470186,923991,52432.66667,116650,19187,6458800,47,nominal
248.8990826,1358.070616,3.050458716,4.589565854,74198,58109,12378,9252,985177,26,nominal
1007.923077,5371.139822,5.401538462,10.40121174,105745,37689,130426,29247,2679937,24,nominal
755.4885246,2864.208785,4.993442623,9.966773517,1493425,44552,10435,46038,26346495,27,nominal
458.5166205,1553.087595,4.110803324,8.054572677,95989,35611.33333,6970,19973.66667,3593979,25,nominal
3289.234171,13299.57082,10.04723618,24.40278169,416996,53782,43585,82884,3292001,12,better
4151.115317,17304.44198,11.13644366,29.97437748,570809.405,59290,10080,115497,466985,30,better
1063.156069,4608.005348,4.739884393,8.665280723,20475,50941,7836,19457,657397,28,nominal
102105.3478,519726.624,104.0796081,375.8960436,2399276,69552,1365982,1090802,24965631,34,nominal
2961.601751,11781.02845,8.061269147,19.95769263,604123,59468,333100,84408,19259927,45,nominal
2604.020322,15781.3944,8.525898389,26.11613609,295395,43352,99470,50364.33333,12964161,42,worse
204.2401216,914.6321332,2.431610942,3.287407258,54264,31051,6200,12257,907675,49,nominal
15476.56753,81629.69578,26.63055222,95.23953623,173444,64832,7834,199664,1790154,44,nominal
3290.148303,13470.37935,10.06015485,27.72189623,295395,53460.5,99470,95122,12964161,42,worse
1809.430802,8669.428396,6.872249823,17.48366051,163330,37207.5,1908,61381,4260824,40,nominal
513.2899408,1637.176311,4.528599606,7.96687005,95989,28562,6970,23688,3593979,25,nominal
1975.47193,11165.34342,7.655263158,19.99524786,1493425,43387.5,10435,39443,26346495,27,nominal
997.2642045,2959.22691,6.363636364,12.58761099,1551153,49244,1401569,41856,9526884,38,nominal
4493.355027,18938.09342,16.08957952,50.56652369,173550,58300.66667,133334,118913,10122257,31,better
2763.354497,9698.335597,9.017989418,21.57232352,7983749,47903,1742437,94468,71170951,4,nominal
766.0830861,3078.085158,4.997032641,9.853759366,945978,35666,150030,40249,26734290,9,nominal
465.495283,1522.556005,4.268867925,9.017365576,1493425,34552,10435,13823,26346495,27,nominal
115.6035503,364.2969607,2.372781065,3.238780949,74198,43146,12378,3613,985177,26,nominal
4351.276942,20286.18411,8.498746867,17.71691161,15408,72899,10031,44430,1439480,50,nominal
357.402746,1274.109492,3.47826087,5.341340303,550453,52083,66703,9373,7161676,23,nominal
168.3343849,561.7798866,2.350157729,2.859656355,1013293,35601,518881,7114,19183472,43,nominal
2021.572064,8387.568993,6.8113879,17.3586138,328548,45346.5,122246,21954,20885189,20,better
2428.771001,17316.95226,7.272727273,18.05503503,69968,38505,18248,77922,2311480,1,nominal
167.0164474,545.9517771,2.911184211,3.9853701,95989,29780,6970,12602,3593979,25,nominal
1356.755039,5648.02435,5.837209302,12.30852776,69968,37747,18248,40584,2311480,1,nominal
2539.107843,10202.3728,9.628540305,25.95475327,105745,34860,130426,51892,2679937,24,better
803.7068966,3269.835289,6.736453202,15.74713882,41644,33021,39809,32822,1521721,32,nominal
83039.03213,294691.6891,107.8393461,362.0726613,1013293,56906,518881,1886198,19183472,43,better
616.5213849,2304.182875,3.657841141,6.461268801,95989,40624,6970,27157,3593979,25,nominal
2258.683871,12314.76371,7.23844086,22.33053358,54264,39900.28571,6200,31850.14286,907675,49,nominal
3725.049251,16690.38162,10.44753747,27.35244642,604123,47940,333100,87699.5,19259927,45,worse
1142.112403,4659.600422,6.282945736,13.66031423,7983749,43459,1742437,62246,71170951,4,nominal
697.9466248,3235.515353,5.188383046,10.42760261,201799,62725,61864,23109,3931577,5,nominal
550.6962025,1858.744645,3.227848101,4.692442804,1013293,37489,518881,11602,19183472,43,nominal
1464.605217,6529.731401,7.269565217,19.32028934,15408,55559.66667,10031,12744.66667,1439480,50,nominal
653.5719733,2122.942305,4.530028599,7.659705719,69497,40590,105591,22580,1793454,36,nominal
384.7956656,1656.999011,3.204334365,4.333358233,31102,43938,18745,5023,1546604,29,nominal
1066.530398,4741.070708,4.972047519,11.71666919,257919,43271.66667,33200,17437.33333,2883315,16,nominal
6571.349246,28940.5843,18.47110553,59.00768932,923991,49217.5,116650,132607.5,6458800,47,better
1731.272615,7514.864252,6.444857497,14.20521766,484773,33902,55845,38832,8844475,10,nominal
783.3893376,3207.771409,5.597738288,11.37780421,651456,41584,16604,24811,3507538,37,nominal
199.7316176,678.1979253,2.426470588,2.904716493,69497,35054,105591,7413,1793454,36,nominal
1172.852003,4657.467638,5.808553971,12.31250723,1551153,48039,1401569,45056,9526884,38,nominal
502.3411514,2745.624782,3.646055437,6.003425874,95989,35908,6970,21747,3593979,25,nominal
6404.829713,34558.57106,14.47089487,39.65157791,84575,47808,283015,165619,6405515,15,better
795.2872827,3477.997242,4.551692589,9.579354774,295395,53184,99470,37907,12964161,42,nominal
539.7793814,2682.119737,3.628865979,6.016711554,95989,35891,6970,19173,3593979,25,nominal
1382.832822,8132.493697,4.938650307,9.765101819,1013293,40501,518881,31965,19183472,43,nominal
639.4847645,4164.16726,3.734995383,6.988169543,9875,37685.33333,20915,15413.33333,478216,41,nominal
3649.259087,13520.23508,11.25442684,30.08708662,570809.405,73660,82966,136139,7230557.002,6,nominal
3857.725067,15151.12672,11.87960467,30.06593275,1013293,45405,518881,109998,19183472,43,nominal
3446.449355,12524.97794,10.76335175,29.03702041,2399276,49457,1365982,90750,24965631,34,better
1511.73207,8167.268726,5.116373478,10.41418617,173444,59400,7834,60213,1790154,44,nominal
353.3987539,1212.177332,3.00623053,3.937792663,74198,44252,12378,4422,985177,26,nominal
1058.091445,4507.169403,5.045722714,10.51885713,484773,32311,55845,26903,8844475,10,nominal
130.1237113,430.9925226,2.268041237,2.292205599,20475,55199,7836,2275,657397,28,nominal
315.0650602,1187.761825,3.301204819,5.161018277,484773,39854,55845,9867,8844475,10,nominal
607.2396907,2033.499943,3.81443299,5.667496331,20475,57006,7836,7838,657397,28,nominal
875.6354467,3213.015136,5.615273775,12.22080867,1493425,40578,10435,32049,26346495,27,nominal
131.9923954,585.5980175,2.338403042,2.505628876,550453,50451,66703,3336,7161676,23,nominal
71981.89436,279577.3465,90.22328932,315.4007232,1013293,60372,518881,1098400,19183472,43,better
96.91216216,327.4788735,2.179054054,2.391730198,257919,43668,33200,2908,2883315,16,nominal
1218.647727,10849.66818,5.464285714,10.31765511,1120699,50953,167436,28947,6107243,48,nominal
283.2139423,1216.884006,2.776442308,4.470036558,323667,43416,52593,14195,2715454,17,nominal
263.9308511,941.0509625,3.01462766,4.660631947,1013293,34577.5,518881,13758.5,19183472,43,nominal
242.0293333,980.3210877,2.786666667,3.818381287,9875,40975,20915,5360,478216,41,nominal
4119.693038,22876.55259,7.327004219,17.58775339,484773,42044,55845,66727,8844475,10,nominal
204.2091255,606.4263846,2.300380228,2.893312876,295395,41286,99470,7700,12964161,42,nominal
7264.207929,41924.26338,17.00323625,48.24715374,2153358,41951,186577,202270,12226715,35,better
9780.698804,36445.73359,22.90508221,66.53444536,7983749,39657,1742437,448971,71170951,4,worse
38065.48202,139136.6237,56.38513102,177.8476407,69497,48082,105591,611515,1793454,36,nominal
1543.932143,6582.799919,7.798809524,18.03132616,7983749,50774,1742437,50217,71170951,4,better
7063.791633,31874.21083,16.14400644,44.96768586,69968,45959,18248,190622,2311480,1,nominal
2949.040577,13662.18292,9.699729486,25.11182589,2153358,44121,186577,91151,12226715,35,nominal
1033.924761,4547.827992,5.943912449,12.55926774,2985764,41441,87281,53214,10561683,22,nominal
2445.157553,7837.25573,11.35032437,28.44754926,44739,44602,8488,78829,1022630,13,nominal
277.9652997,1117.391251,2.941640379,4.444291063,54264,40193.5,6200,14143,907675,49,nominal
1602.726006,8719.969961,4.722910217,8.534235744,15408,60953,10031,20928,1439480,50,nominal
2753.666235,11363.03814,7.490297542,18.39538328,173444,62028,7834,35213,1790154,44,nominal
4464.752648,16130.05705,17.74357035,51.89219062,2399276,56933,1365982,173228,24965631,34,worse
2705.172297,8982.984519,8.527027027,19.25258885,651456,47053,16604,72610,3507538,37,nominal
546.1606218,4598.914567,3.160621762,5.220847682,295395,36568,99470,17706,12964161,42,nominal
5200.710268,44897.1124,11.49454209,55.99665462,9875,46861.35294,20915,63419.05882,478216,41,nominal
866.6552931,3276.786958,4.470691164,8.0706582,54264,42082.5,6200,31271,907675,49,nominal
831.4046243,3836.825098,4.354527938,8.405363114,484773,34709,55845,26059,8844475,10,nominal
813.9375,3435.061734,2.71875,2.731534632,1013293,54549,518881,3306,19183472,43,nominal
14937.78317,59114.37823,35.59935275,114.4743647,173444,60069,7834,539185,1790154,44,better
754.5389222,2624.617995,4.600299401,8.837045503,1013293,35813,518881,26324,19183472,43,nominal
924.9822647,3852.017321,5.316507503,11.03834414,1013293,38645,518881,46666,19183472,43,nominal
347.0184502,1240.128314,3.752767528,7.596069939,31102,46243.66667,18745,7067.666667,1546604,29,nominal
949.3112731,5163.585489,5.167134044,12.77044572,2985764,40076.25,87281,26003.75,10561683,22,nominal
1038.629403,5870.448704,4.205206738,8.147838576,2153358,47169,186577,27942,12226715,35,nominal
1096.173295,3766.992152,5.811079545,12.19471434,1013293,43220,518881,51649,19183472,43,nominal
1487.405685,5696.847643,5.626614987,12.2531033,1493425,35565,10435,44206,26346495,27,nominal
10499.71375,41596.24666,18.58445441,51.97621109,84575,42014,283015,174352,6405515,15,nominal
1840.537399,9544.590758,6.974683544,16.33094667,1551153,41736,1401569,52852,9526884,38,nominal
28806.77051,115421.3539,59.06718193,196.5456315,7983749,76513,1742437,827599,71170951,4,better
2369.067079,13168.09112,7.628482972,18.33092986,130626,44085,61188,77286,6649245,18,worse
393.4831731,1530.321414,3.271634615,5.172751892,84575,40813,283015,15591,6405515,15,nominal
631.4979491,2684.888874,4.631665299,9.970054413,1120699,41076.5,167436,25086,6107243,48,worse
4581.512031,15857.31791,11.0692974,27.17354861,1013293,51544,518881,88452,19183472,43,better
4675.646691,21726.81075,11.35062612,30.4706524,84575,39014,283015,98740,6405515,15,worse
727.2664756,2513.233345,6.525787966,16.22439649,1120699,40454,167436,21190,6107243,48,nominal
17599.537,65937.41296,39.06007326,121.0835218,604123,62509,333100,438804,19259927,45,nominal
12269.71097,48543.20104,40.46557601,126.3563008,945978,40908,150030,487769,26734290,9,nominal
935.4008584,4612.030541,4.425751073,9.007672725,84575,46592,283015,20980.5,6405515,15,nominal
755.8377049,3276.411457,4.778688525,8.897253589,550453,52617,66703,21190,7161676,23,nominal
414.5676692,1911.497829,3.693609023,6.373949198,550453,39805,66703,13363,7161676,23,nominal
1010.701316,5182.233204,6.094736842,13.29354301,69497,53098,105591,75135,1793454,36,nominal
52750.45905,200283.4997,81.1352381,271.2702744,1493425,65433,10435,953037,26346495,27,better
814.41169,3459.083709,6.080050826,13.05020433,313,43203,11639,38296,193565,21,nominal
1420.77623,5614.657807,6.405311276,15.06304485,1013293,39265.66667,518881,61240,19183472,43,nominal
2030.830169,10599.92014,7.216244726,16.86040173,923991,46294,116650,55047,6458800,47,better
280.6281513,925.992767,3.655462185,5.97177498,651456,42751,16604,6708,3507538,37,nominal
618.2860125,2076.772492,4.396659708,6.974045526,20475,48301,7836,10932,657397,28,nominal
399.0557103,1243.961193,3.119777159,4.074669532,95989,30289,6970,14765,3593979,25,nominal
1984.010901,7798.389486,9.610441767,23.97016048,484773,49825.5,55845,71222.5,8844475,10,nominal
2591.091818,12800.87585,8.855090568,25.12782796,1120699,46820,167436,52669,6107243,48,better
1524.604938,8652.800904,5.144032922,10.69712119,416996,40629,43585,34464,3292001,12,nominal
3843.444363,15768.51586,8.394582723,20.72538604,1013293,53609,518881,37991,19183472,43,nominal
1330.263523,6073.094359,5.99445215,13.28187873,484773,32211,55845,33291,8844475,10,nominal
3023.978423,17312.53871,8.543402605,25.08652748,604123,50232.64286,333100,56280.64286,19259927,45,nominal
1631.764848,7090.570052,6.672727273,15.38256627,84575,61820,283015,60157,6405515,15,nominal
750.0533708,2779.922565,5.484550562,12.16366532,173444,64423,7834,26118,1790154,44,nominal
851.3256445,3721.366072,4.831750339,9.784022096,651456,42461,16604,24883,3507538,37,nominal
620.1448041,4628.010709,4.071550256,7.30526423,550453,53448,66703,17771,7161676,23,nominal
548.7745902,1858.772112,3.854508197,5.875971689,15408,50740,10031,8325,1439480,50,nominal
510.3870968,2023.092231,4.562724014,8.378319531,1120699,43588,167436,15455,6107243,48,nominal
5391.147753,42374.99289,12.65826504,48.86175754,1120699,47980.53333,167436,82080.16667,6107243,48,better
385.0082645,1276.316496,3.32231405,4.903851586,69497,46742,105591,11397,1793454,36,nominal
18993.27862,68176.3998,35.9163522,112.4844437,116198,53565,9266,428120,5538008,33,better
17004.22036,62911.14317,27.72454672,87.7386694,2985764,59965,87281,336613,10561683,22,better
1726.877506,7165.334854,8.752783964,21.91361163,1493425,38380,10435,46471,26346495,27,nominal
402.091358,2240.01471,3.679012346,5.557144987,550453,48064,66703,10961,7161676,23,nominal
30025.85897,113001.6883,39.95384615,119.4248529,1120699,75652,167436,388798,6107243,48,better
1793.926506,10705.08651,7.327710843,16.44455034,1120699,48056,167436,50618,6107243,48,nominal
612.9749104,2352.925032,4.301075269,8.257679017,1120699,43175,167436,23015,6107243,48,nominal
12963.19701,122720.7609,20.23722293,130.5730991,54264,39892.25,6200,147678.1875,907675,49,worse
720.9576988,3245.946069,4.874788494,10.12219698,295395,34809,99470,32152,12964161,42,nominal
7412.539947,28652.08143,21.81035996,69.49809418,1013293,38652,518881,259011,19183472,43,worse
7018.820493,28417.88877,18.8990755,54.67699911,173444,54055,7834,235356,1790154,44,better
916.4426476,4520.3233,4.276043625,8.91151604,54264,39080.85714,6200,15401,907675,49,nominal
8879.066964,33883.28384,19.54985119,54.27140546,201799,58404,61864,263498,3931577,5,nominal
868.1925709,4689.736484,3.984359726,7.648833082,20475,51851.5,7836,15665.5,657397,28,nominal
67894.99561,274244.0761,98.61292346,323.89689,2399276,83094,1365982,943233,24965631,34,worse
9934.285185,42384.06856,23.87671958,79.78173068,1551153,48669.5,1401569,186053,9526884,38,nominal
352.6232687,1086.307529,2.994459834,4.051059162,15408,59314,10031,6816,1439480,50,nominal
387.1706827,1584.127683,3.674698795,6.393422992,54264,39444,6200,16014,907675,49,nominal
1400.373902,7427.874721,5.213299875,11.02040929,2985764,39566,87281,32187,10561683,22,nominal
1849.448468,6109.024201,6.615598886,12.96857619,1013293,42862,518881,40745,19183472,43,nominal
7164.835366,26868.35204,20.82588076,61.17267725,923991,51119,116650,200586,6458800,47,better
285.4228296,1235.904601,2.588424437,3.495715495,1013293,38315.25,518881,3288.5,19183472,43,nominal
1226.954645,6691.596038,5.411010322,12.54915158,295395,42044.4,99470,33186.2,12964161,42,worse
306.3038961,1299.181569,2.480519481,3.504500045,116198,52588,9266,8765,5538008,33,nominal
1812.135498,8905.946041,6.976483763,16.10310481,601317,50489,211841,56352,6966418,14,nominal
6529.564717,32361.46384,10.50431448,26.66189692,484773,39946,55845,101818,8844475,10,nominal
1038.520119,7137.126512,4.907600596,9.969698404,84575,41775.5,283015,33439.5,6405515,15,nominal
1469.143963,6575.199664,6.427244582,13.01472514,923991,42702,116650,40186,6458800,47,nominal
3990.780101,17324.88111,11.6813266,32.3804845,1013293,47379.5,518881,61006,19183472,43,nominal
3828.278986,16405.99951,11.42210145,29.6210166,328548,47536,122246,96295,20885189,20,better
269.9260042,975.5970753,3.181818182,5.016997303,1013293,37840,518881,12817,19183472,43,nominal
255.2977099,728.3011526,2.664122137,3.478116646,69968,28246,18248,9054.5,2311480,1,nominal
1156.670906,5650.654734,5.772655008,14.35788113,1493425,34778.5,10435,38908.5,26346495,27,nominal
245.0418994,1010.844465,2.391061453,3.06386338,550453,52849,66703,6383,7161676,23,nominal
276.7927928,1037.069007,2.632432432,3.06400325,95989,31059,6970,8789,3593979,25,nominal
21809.07487,75425.06484,44.85406091,140.2786896,601317,74669,211841,673160,6966418,14,worse
4762.415773,30858.51414,6.695899054,15.3130099,2153358,64873.5,186577,32771.5,12226715,35,nominal
649.0327273,2060.518653,4.603636364,8.45491555,163330,29391,1908,31581,4260824,40,nominal
13287.20305,64993.61358,23.01157865,72.98137779,1013293,69511.33333,518881,242445.6667,19183472,43,better
2614.065772,12629.7268,8.056609948,21.22746581,1013293,50586,518881,63503.75,19183472,43,nominal
3630.469543,19187.5725,8.35786802,21.87108705,604123,43943,333100,26309,19259927,45,nominal
3054.263731,12679.69803,9.482929243,23.79841767,570809.405,51295,1198,77709,18760,46,nominal
2785.91138,11906.54691,10.32829809,25.23300639,570809.405,51218,1198,55137,18760,46,nominal
9657.190355,50815.17137,16.61641648,51.34917838,1120699,49355.33333,167436,152417.6667,6107243,48,nominal
879.6328358,3718.835447,4.701492537,8.973994858,416996,53194,43585,18675,3292001,12,nominal
1773.723312,9427.552905,6.472766885,14.28052105,550453,49636,66703,46913,7161676,23,nominal
884.5436105,4297.585891,4.234279919,7.163420994,95989,32269.5,6970,21082,3593979,25,nominal
3271.655363,15446.39272,7.033217993,14.75286736,604123,47941,333100,48727,19259927,45,nominal
3698.364218,19598.34196,9.496032762,24.67136112,54264,47067.25,6200,80250.25,907675,49,worse
4707.776664,17032.54138,12.2342753,31.04627449,416996,45678,43585,99492,3292001,12,nominal
1278.273725,5983.465446,5.017254902,10.05095419,323667,63134.5,52593,31505.5,2715454,17,nominal
493.4151376,2278.284689,3.348623853,5.050778744,69497,48583,105591,8013,1793454,36,nominal
2264.464748,11605.95036,5.762589928,11.77550744,69497,54158,105591,19966,1793454,36,nominal
22110.4139,105040.6641,38.94391785,142.1379568,328548,57272,122246,416502.5,20885189,20,worse
270.3606195,1096.873072,2.754424779,3.951461075,484773,41351,55845,10185.66667,8844475,10,nominal
2305.403056,10534.94592,9.255014327,28.55634427,550453,50324.33333,66703,52707.66667,7161676,23,nominal
1011.031414,6413.767303,4.284467714,7.845830009,2153358,46568,186577,22080,12226715,35,nominal
7826.396226,36905.07218,12.24528302,32.62409252,257919,38728,33200,158756,2883315,16,nominal
1153.518269,5947.087405,4.904440697,9.519376809,1551153,44404.33333,1401569,29213.66667,9526884,38,nominal
1186.788148,4693.024021,5.162962963,10.58427211,604123,41168,333100,29042,19259927,45,nominal
738.0580153,3503.502762,4.60610687,9.600775291,1493425,40998,10435,37645,26346495,27,nominal
7008.494418,26030.58287,18.26076555,49.50513069,923991,41918,116650,243152,6458800,47,nominal
431.5777778,1982.908438,2.952380952,4.081294019,95989,32660,6970,12193,3593979,25,nominal
2390.141314,11685.44316,10.41044104,26.59737911,651456,57427,16604,94971,3507538,37,nominal
1157.5,6408.914876,5.116809117,9.850988325,9875,46599,20915,20634,478216,41,nominal
536.8490879,2181.277522,4.530679934,8.831213747,2399276,45509,1365982,23865,24965631,34,nominal
5577.602142,24043.27449,21.19892884,61.91790666,266881,40486,7756,211930,4172856,3,nominal
473.8479087,2016.33314,3.728136882,6.459857521,95989,28757,6970,23480,3593979,25,nominal
431.6420582,1622.602911,3.523489933,5.350391494,11515,34679,35573,21494,1355400,2,worse
441.0870536,1837.587069,3.529017857,5.480415154,550453,50311,66703,9910,7161676,23,nominal
8220.599546,29654.69576,20.92959879,56.24298241,74198,52079,12378,150710,985177,26,better
1336.062092,5626.413403,3.088235294,3.993690781,1013293,57995,518881,8112,19183472,43,nominal
7202.411014,25542.46129,15.35594573,41.37133378,7983749,55011,1742437,198625,71170951,4,nominal
7988.098286,40092.70219,18.60284464,61.32024719,163330,60413.4,1908,187898.2,4260824,40,nominal
961.4119601,3897.9574,4.802325581,9.522674293,1013293,44372,518881,18018,19183472,43,nominal
1133.815754,4776.952257,5.313751669,10.95050046,7983749,41824,1742437,72122,71170951,4,nominal
2880.082575,12391.64642,10.44668401,29.42805623,201799,42992.5,61864,101530.5,3931577,5,better
